03/03/2016 19:43:15.381324 ./server:     Creating C150DgmSocket
03/03/2016 19:45:53.249501 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.249558 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.249610 ./server:     Server received TRANSFER packet 246 for file romeo.txt

03/03/2016 19:45:53.255521 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.255627 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:53.256885 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.256940 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.256990 ./server:     Server received TRANSFER packet 247 for file romeo.txt

03/03/2016 19:45:53.263071 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.263175 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.744027 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.744090 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:53.744143 ./server:     Server received TRANSFER packet 415 for file romeo.txt

03/03/2016 19:45:53.753913 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:53.754025 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:54.263555 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:54.263580 ./server:     C150NastyDgmSocket::read: dropping packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:54.753732 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:54.753759 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:54.753782 ./server:     Server received TRANSFER packet 416 for file romeo.txt

03/03/2016 19:45:54.757836 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:54.757901 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......C{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:55.263694 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:55.263718 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:55.263746 ./server:     Server received TRANSFER packet 249 for file romeo.txt

03/03/2016 19:45:55.266649 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:55.266717 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt.......B{.............(...0...................w...n...X.@.....0........................?{.|
03/03/2016 19:45:55.267715 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:55.267738 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:55.267760 ./server:     Server received TRANSFER packet 250 for file romeo.txt

03/03/2016 19:45:55.270328 ./server:     C150DgmSocket::write: attempting to send packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:55.270368 ./server:     C150DgmSocket::write: Success writing packet with len=257 |.romeo.txt......hC{.............(...0...................w...n...X.@.....0........................B{.|
03/03/2016 19:45:55.271483 ./server:     C150DgmSocket::read: successful read with len=511 |.....romeo.txt......................................................................................|
03/03/2016 19:45:55.271503 ./server:     C150NastyDgmSocket::read: delivering packet of length 511 |.....romeo.txt......................................................................................|
